CONTRACT_ID,CUSTOMER_ID,EQUIPMENT_ID,BRANCH_ID,RENTAL_START_DATE,RENTAL_END_DATE,DURATION_DAYS,DAILY_RATE,WEEKLY_RATE,MONTHLY_RATE,TOTAL_AMOUNT,STATUS,DELIVERY_ADDRESS,DELIVERY_CITY,DELIVERY_STATE,DELIVERY_LATITUDE,DELIVERY_LONGITUDE,PO_NUMBER,SALES_REP,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
RC-030057,CU-020993,EQ-014655,BR-01011,2025-12-03,2026-03-19,106,576.92,1730.76,5192.28,15576.84,COMPLETED,347 Burgess Keys,Kansas City,MO,39.098182,-94.542487,PO-227683,Alexandria Meyers,UR_RENTAL_CONTRACTS,306f5057e3c3a9965d6522dc69a21bced534b2fc42b1d4af8c33365a5cb07701,2026-03-20T07:54:07.424529,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.424530,9999-12-31T00:00:00
RC-030058,CU-020981,EQ-011574,BR-01046,2025-09-12,2025-09-29,17,1850.52,5551.56,16654.68,11103.12,COMPLETED,3080 Whitney Expressway Apt. 311,Miami,FL,25.728729,-80.226239,PO-896906,Sara Thompson,UR_RENTAL_CONTRACTS,be41474e8fd2ddc2997e1316cb14fc758fca9f4583c78abec1bcf70afd325d7c,2026-03-20T07:54:07.424637,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.424638,9999-12-31T00:00:00
RC-030059,CU-020169,EQ-012868,BR-01031,2025-06-21,2025-07-15,24,247.11,741.33,2223.99,2223.99,COMPLETED,430 Wolf Inlet,San Diego,CA,32.826782,-117.102655,PO-229196,John Sims,UR_RENTAL_CONTRACTS,8a30fe515667e3eeabcbfaf56bd578459e43c00311295b2546298022d6614b33,2026-03-20T07:54:07.424758,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.424759,9999-12-31T00:00:00
RC-030060,CU-020014,EQ-011671,BR-01041,2024-10-21,2024-10-28,7,1945.15,5835.45,17506.35,13616.05,COMPLETED,634 Kathleen Course Suite 689,Salt Lake City,UT,40.783176,-111.893641,PO-890819,Donald Smith,UR_RENTAL_CONTRACTS,8f03b5ac40fa76caadb1e1dcb94be8ab8fbddb84d76a56e011b3439de6ec654b,2026-03-20T07:54:07.424867,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.424868,9999-12-31T00:00:00
RC-030061,CU-020131,EQ-010563,BR-01056,2024-09-23,2024-10-05,12,376.02,1128.06,3384.18,1128.06,COMPLETED,13030 Parsons Walks Suite 170,Chicago,IL,41.901134,-87.580135,PO-769799,Timothy Hughes,UR_RENTAL_CONTRACTS,850254bf5f9ca2777f3195ea6e20496227c9d0a4e2a4dd0f22443ce2ede34ea7,2026-03-20T07:54:07.424992,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.424993,9999-12-31T00:00:00
RC-030062,CU-020511,EQ-010037,BR-01019,2025-08-29,2025-09-08,10,309.75,929.25,2787.75,929.25,COMPLETED,4820 Martinez Inlet Apt. 818,El Paso,TX,31.70866,-106.392735,PO-594532,James Taylor,UR_RENTAL_CONTRACTS,f0914085bdeb6f2495096394a59fdc10d048460e4da710d455be3f6c512c42f9,2026-03-20T07:54:07.425164,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.425166,9999-12-31T00:00:00
RC-030063,CU-020503,EQ-012191,BR-01013,2025-10-10,2025-11-08,29,281.69,845.07,2535.21,3380.28,COMPLETED,0557 Melissa Inlet Suite 721,Minneapolis,MN,44.984054,-93.203125,PO-209874,Phyllis Ortiz,UR_RENTAL_CONTRACTS,0216f595bc1b653c8ae465d148a02c8bf0fcc68cf46ef48084b3794cf15dd560,2026-03-20T07:54:07.425312,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.425313,9999-12-31T00:00:00
RC-030064,CU-020968,EQ-013569,BR-01012,2024-08-09,2024-09-08,30,278.22,834.66,2503.98,3338.64,COMPLETED,09160 Silva Hill Apt. 723,Columbus,OH,39.90024,-83.032493,PO-427150,Marcus Brown,UR_RENTAL_CONTRACTS,d99fa9f2a250f5b90904b42957b775311837caff98efeded19cf237963f334f1,2026-03-20T07:54:07.425437,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.425438,9999-12-31T00:00:00
RC-030065,CU-020033,EQ-014720,BR-01048,2024-04-28,2024-05-03,5,570.95,1712.85,5138.55,2854.75,COMPLETED,8637 Cory Plains Suite 893,Los Angeles,CA,34.079303,-118.316031,PO-435301,Kayla Wright,UR_RENTAL_CONTRACTS,8e2d7608da3ef0514b6a01a84cb9e165eb0404c8fe1ce649493bcd4a76c5507d,2026-03-20T07:54:07.425556,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.425557,9999-12-31T00:00:00
RC-030066,CU-020493,EQ-012739,BR-01043,2025-08-27,2025-09-19,23,161.63,484.89,1454.67,1454.67,COMPLETED,7057 Margaret Unions,Chicago,IL,41.923095,-87.652415,PO-917107,Jason Price,UR_RENTAL_CONTRACTS,7b72a9bee1589fa60809c0cff26fd863a9e9353fa8b852b826559ad0795ea549,2026-03-20T07:54:07.425663,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.425663,9999-12-31T00:00:00
RC-030067,CU-020713,EQ-013212,BR-01029,2024-11-27,2025-01-23,57,482.73,1448.19,4344.57,4344.57,CANCELLED,65666 Davis Mount Apt. 112,Phoenix,AZ,33.368497,-112.06661,PO-724222,Johnny Garcia,UR_RENTAL_CONTRACTS,45c4a576217a3c21c8436ca6fe0d26ac8d1aedee84993587f660408ea8d1d9b2,2026-03-20T07:54:07.425775,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.425776,9999-12-31T00:00:00
RC-030068,CU-020001,EQ-013444,BR-01004,2025-08-04,2025-08-30,26,179.63,538.89,1616.67,1616.67,COMPLETED,589 Kathy Port,Houston,TX,29.762807,-95.333821,PO-305820,Mark Stokes,UR_RENTAL_CONTRACTS,97746de74f7406c0c0509d1df8686ec512983c2d36b0fb56b59e822ffdcd07c4,2026-03-20T07:54:07.425863,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.425863,9999-12-31T00:00:00
RC-030069,CU-020728,EQ-010426,BR-01061,2025-10-27,2025-10-29,2,615.33,1845.99,5537.97,1230.66,COMPLETED,55257 Miller Burgs Apt. 359,Tulsa,OK,36.069187,-95.970365,PO-944826,Kayla Scott,UR_RENTAL_CONTRACTS,68d937e7fed741d3d12f38da323738972358466e3ba29631296787c82ce7bc6c,2026-03-20T07:54:07.425967,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.425968,9999-12-31T00:00:00
RC-030070,CU-020181,EQ-012845,BR-01006,2024-04-22,2024-05-13,21,147.11,441.33,1323.99,1323.99,COMPLETED,86830 Harris Drive Apt. 997,Indianapolis,IN,39.794401,-86.053182,PO-566291,Claire Mckenzie,UR_RENTAL_CONTRACTS,128ea7901795d67d79898dea0cccfbcf759025403da31cd272b596171d22cc7a,2026-03-20T07:54:07.426067,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426068,9999-12-31T00:00:00
RC-030071,CU-020904,EQ-011953,BR-01067,2024-06-17,2024-06-19,2,404.49,1213.47,3640.41,808.98,COMPLETED,33989 Alec Bridge,Atlanta,GA,33.769469,-84.479265,PO-684124,Anthony Burns,UR_RENTAL_CONTRACTS,d681cea1e548617adb94c8dbbfa65e02479f1d8571ab8ec1e104500121964c00,2026-03-20T07:54:07.426155,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426156,9999-12-31T00:00:00
RC-030072,CU-020750,EQ-014795,BR-01090,2025-11-03,2025-12-02,29,350.4,1051.2,3153.6,4204.8,COMPLETED,8490 Patricia Canyon Suite 650,Portland,OR,45.464822,-122.75972,PO-208158,Harold Kelley,UR_RENTAL_CONTRACTS,9f9d1065cb937e3e9efdf010b924961808e09a74014a669f1c97e341d6c0a611,2026-03-20T07:54:07.426246,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426247,9999-12-31T00:00:00
RC-030073,CU-020690,EQ-013176,BR-01089,2024-04-15,2024-04-19,4,236.19,708.57,2125.71,944.76,COMPLETED,590 Evelyn Mountain,Richmond,VA,37.506822,-77.434482,PO-660094,Kristy Nelson,UR_RENTAL_CONTRACTS,64fe805cc299c837085d67d5d85960115bf2cef04efab6959a809cb13a164d19,2026-03-20T07:54:07.426334,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426335,9999-12-31T00:00:00
RC-030074,CU-020042,EQ-012051,BR-01094,2024-08-07,2024-08-11,4,516.29,1548.87,4646.61,2065.16,COMPLETED,918 Kayla Manor,Minneapolis,MN,45.01893,-93.304923,PO-675638,Kerry Fernandez,UR_RENTAL_CONTRACTS,4973300cb9c768f5c0e5c11b65490a096fe2f021112fdce8e78d53df259a74e7,2026-03-20T07:54:07.426421,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426421,9999-12-31T00:00:00
RC-030075,CU-020764,EQ-012905,BR-01007,2024-12-22,2024-12-26,4,338.47,1015.41,3046.23,1353.88,COMPLETED,616 Paul Mills Suite 177,Raleigh,NC,35.784263,-78.525176,PO-640725,Kyle Baldwin,UR_RENTAL_CONTRACTS,f1d7bb0d742ae1926878670b5e4329a5f4842e475662343593f1f3b97f56068b,2026-03-20T07:54:07.426507,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426508,9999-12-31T00:00:00
RC-030076,CU-020860,EQ-013566,BR-01008,2025-07-29,2026-01-15,170,150.57,451.71,1355.13,6775.65,COMPLETED,269 Michael Groves Suite 881,Pittsburgh,PA,40.40816,-79.98119,PO-826621,Deborah Vaughn,UR_RENTAL_CONTRACTS,57f2e8d1b663f39fee2afbe58231ce6f281fa23b322cb40f749e91d188924683,2026-03-20T07:54:07.426594,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426595,9999-12-31T00:00:00
RC-030077,CU-020191,EQ-012349,BR-01054,2024-09-23,2024-09-29,6,860.99,2582.97,7748.91,5165.94,CANCELLED,7050 Morgan Junction,Dallas,TX,32.823982,-96.837636,PO-598724,Jeffrey Baker,UR_RENTAL_CONTRACTS,9093888b9f8663599de2b3e31fd4756c62a55fa1f2d44c4c6a2f69725224fe5e,2026-03-20T07:54:07.426690,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426691,9999-12-31T00:00:00
RC-030078,CU-020792,EQ-013729,BR-01058,2025-11-24,2026-01-01,38,223.05,669.15,2007.45,2007.45,COMPLETED,886 Black Ramp,Portland,OR,45.598883,-122.627726,PO-535172,Sharon Garcia,UR_RENTAL_CONTRACTS,30cdeb3dfba4944108ce0c08fdfa5279088af47b88a3862cff5ab3409bbca627,2026-03-20T07:54:07.426785,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426786,9999-12-31T00:00:00
RC-030079,CU-020981,EQ-014496,BR-01065,2025-12-27,2026-01-26,30,116.3,348.9,1046.7,1395.6,COMPLETED,387 Samuel Harbors,Miami,FL,25.735092,-80.172267,PO-888669,Angela Liu,UR_RENTAL_CONTRACTS,3cbf8e618b2d515df1ef77b1a5ebb75801ca995c7a6905e5ef5bf87b4e92fbb2,2026-03-20T07:54:07.426869,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426870,9999-12-31T00:00:00
RC-030080,CU-020665,EQ-012015,BR-01082,2024-04-04,2024-04-12,8,135.59,406.77,1220.31,406.77,COMPLETED,9843 Amy Track,Atlanta,GA,33.744453,-84.350158,PO-923227,Taylor Collins,UR_RENTAL_CONTRACTS,5a13cc16254b1ca2a5ba4e113142586c8e2affc98c91fd6d5b983002dd7c9381,2026-03-20T07:54:07.426951,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.426952,9999-12-31T00:00:00
RC-030081,CU-020331,EQ-014682,BR-01051,2024-10-19,2024-12-07,49,528.44,1585.32,4755.96,4755.96,COMPLETED,7863 Pittman Terrace,Houston,TX,29.833449,-95.263077,PO-212917,Jason Martin,UR_RENTAL_CONTRACTS,bf73624060d7ec70770f291268bdee73a4acaba1b2a1a4bea1dc1e72dfebc4ef,2026-03-20T07:54:07.427053,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.427053,9999-12-31T00:00:00
RC-030082,CU-020854,EQ-011226,BR-01089,2026-01-17,2026-03-02,44,213.76,641.28,1923.84,1923.84,COMPLETED,89034 Frank Inlet,Phoenix,AZ,33.367959,-112.164569,PO-529313,Jonathan Lara,UR_RENTAL_CONTRACTS,5a11b19139f41e37d509859a6bd9e93bdc8ac9688f96c4333ab46f2e70447844,2026-03-20T07:54:07.427147,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.427147,9999-12-31T00:00:00
RC-030083,CU-020601,EQ-011239,BR-01023,2024-09-17,2024-10-02,15,98.96,296.88,890.64,593.76,COMPLETED,09549 Hart Cove,Indianapolis,IN,39.853751,-86.092077,PO-549766,Dr. Maurice Brown,UR_RENTAL_CONTRACTS,a93dcc95178fc4555bba89771fee51df0a5e28327619e8c40b1e164cffd4cc68,2026-03-20T07:54:07.427242,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.427243,9999-12-31T00:00:00
RC-030084,CU-020321,EQ-013854,BR-01025,2026-01-07,2026-01-10,3,439.39,1318.17,3954.51,1318.17,COMPLETED,919 Sanders Manor,Los Angeles,CA,34.055228,-118.142414,PO-473945,Alec Andrews,UR_RENTAL_CONTRACTS,b098e345a68de77a7da739f809eeeb290facbb354ec9675991dab6f4dffcafa0,2026-03-20T07:54:07.427341,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.427342,9999-12-31T00:00:00
RC-030085,CU-020526,EQ-011090,BR-01019,2024-06-13,2024-06-19,6,707.2,2121.6,6364.8,4243.2,COMPLETED,56257 Anderson Centers,Cincinnati,OH,39.134334,-84.54428,PO-527566,Molly Larson,UR_RENTAL_CONTRACTS,9d5f5c1cac6fc45c8e741bc9d71b1ddb767030d7cf288a98a1a830ab0a0a229b,2026-03-20T07:54:07.427445,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.427445,9999-12-31T00:00:00
RC-030086,CU-020155,EQ-014209,BR-01083,2024-07-01,2024-07-02,1,386.73,1160.19,3480.57,386.73,COMPLETED,7955 Andrew Centers,Minneapolis,MN,45.03206,-93.175475,PO-462742,Elizabeth Jones,UR_RENTAL_CONTRACTS,9e4145d9fffc80cf2bd02ce88f57f70b975e4f6933d5d4baf14914f23f247988,2026-03-20T07:54:07.427533,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.427534,9999-12-31T00:00:00
RC-030087,CU-020060,EQ-011997,BR-01085,2025-01-24,2025-01-30,6,1049.99,3149.97,9449.91,6299.94,COMPLETED,305 Kemp Parks Suite 622,Baltimore,MD,39.215454,-76.523093,PO-724506,Brian Flores,UR_RENTAL_CONTRACTS,cb647c448b924716e29fbf97797742c1296d3fed87093646853ffdc200983c46,2026-03-20T07:54:07.427631,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.427632,9999-12-31T00:00:00
RC-030088,CU-020649,EQ-011670,BR-01014,2025-05-08,2025-09-30,145,394.58,1183.74,3551.22,14204.88,COMPLETED,053 Johnson Summit,Boston,MA,42.419078,-71.048103,PO-325031,John Long,UR_RENTAL_CONTRACTS,8f041924090c77a321c84818f4a080f67ada0acab56cbadadac5fe99896691c0,2026-03-20T07:54:07.427733,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.427733,9999-12-31T00:00:00
RC-030089,CU-020430,EQ-011861,BR-01052,2025-09-11,2025-09-16,5,207.68,623.04,1869.12,1038.4,COMPLETED,03248 Mariah Divide Apt. 775,Richmond,VA,37.515855,-77.489131,PO-235788,John Bradshaw,UR_RENTAL_CONTRACTS,3f6d18d26b43d9e502c228d7827cf9ced0a087d775af3fca95e271990c72717f,2026-03-20T07:54:07.427830,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.427831,9999-12-31T00:00:00
RC-030090,CU-020836,EQ-012022,BR-01084,2026-01-31,2026-02-02,2,150.42,451.26,1353.78,300.84,COMPLETED,532 Wilson Track Suite 842,Columbus,OH,39.947173,-82.935361,PO-610433,William Munoz,UR_RENTAL_CONTRACTS,b144224f56ec3d731264bcf2a55d01f1032c2a41e074d7a7c7abd0f63fe10bb4,2026-03-20T07:54:07.427925,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.427926,9999-12-31T00:00:00
RC-030091,CU-020093,EQ-014301,BR-01005,2026-02-27,2026-03-09,10,228.47,685.41,2056.23,685.41,COMPLETED,7574 Mcguire Pines,Seattle,WA,47.609188,-122.394913,PO-712533,Paul Dunn,UR_RENTAL_CONTRACTS,52271b4561c68d68e00babdef877c7a70fe07998867af3be455e3bda56d03fc8,2026-03-20T07:54:07.428017,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428017,9999-12-31T00:00:00
RC-030092,CU-020933,EQ-012814,BR-01060,2025-01-01,2025-01-14,13,560.42,1681.26,5043.78,1681.26,CANCELLED,1924 Shane Garden Suite 682,Phoenix,AZ,33.467302,-112.0678,PO-240132,Lisa Hansen,UR_RENTAL_CONTRACTS,5a8f682afcdac83efcbc651970695386fd0f17a633a46eec88fe36be8f411ce3,2026-03-20T07:54:07.428108,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428109,9999-12-31T00:00:00
RC-030093,CU-020350,EQ-014576,BR-01001,2024-12-09,2024-12-10,1,125.46,376.38,1129.14,125.46,COMPLETED,2287 Mark Corners Suite 786,Charlotte,NC,35.190983,-80.837309,PO-586454,Xavier Jones,UR_RENTAL_CONTRACTS,f46aaba1928730a77c91ce14cdc37a0da6a8086ee7b4d763b3891136e0b0467f,2026-03-20T07:54:07.428197,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428198,9999-12-31T00:00:00
RC-030094,CU-020311,EQ-010053,BR-01039,2024-10-13,2024-11-08,26,172.47,517.41,1552.23,1552.23,COMPLETED,774 Everett Tunnel Apt. 971,Tulsa,OK,36.107827,-95.975752,PO-236133,Yolanda Lee,UR_RENTAL_CONTRACTS,c3e38d9c02cda07f76f910982e7fee5be559dd63a59f25bb8baedaddc8e871b1,2026-03-20T07:54:07.428305,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428306,9999-12-31T00:00:00
RC-030095,CU-020902,EQ-011909,BR-01094,2025-04-05,2025-04-22,17,347.19,1041.57,3124.71,2083.14,COMPLETED,77960 Contreras Parkways Suite 742,Sacramento,CA,38.574061,-121.463825,PO-298185,Erin Warner,UR_RENTAL_CONTRACTS,0a1193aa7176040967ebae2940b065d982c934db6d5cb3988887a0b2ba6966aa,2026-03-20T07:54:07.428420,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428421,9999-12-31T00:00:00
RC-030096,CU-020377,EQ-012018,BR-01082,2025-07-17,2025-11-17,123,717.59,2152.77,6458.31,25833.24,COMPLETED,8462 Mackenzie Lodge Apt. 465,Las Vegas,NV,36.119895,-115.134386,PO-855021,Nathan Mathews,UR_RENTAL_CONTRACTS,81f62eb34a5f8ebd4b2a44abb255022a67c53d60f9e6aaeae683eb25e11f2416,2026-03-20T07:54:07.428511,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428511,9999-12-31T00:00:00
RC-030097,CU-020674,EQ-012001,BR-01022,2025-10-04,2025-10-10,6,1852.84,5558.52,16675.56,11117.04,CANCELLED,12141 Jennifer Crossroad Suite 908,Denver,CO,39.762934,-104.977642,PO-610294,Monique Guerrero,UR_RENTAL_CONTRACTS,0690ae8b9298e3cf6b10f32b84c305e0c1bac5a6cecb8ed6f911d6950db0f108,2026-03-20T07:54:07.428599,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428599,9999-12-31T00:00:00
RC-030098,CU-020811,EQ-011675,BR-01018,2025-01-25,2025-02-08,14,242.57,727.71,2183.13,1455.42,COMPLETED,466 Krista Cove,Seattle,WA,47.568426,-122.305218,PO-742286,Robert Rojas MD,UR_RENTAL_CONTRACTS,fc12bf0486c17d40f5406a314bec64cb5769fd7f49b127d1031d96be28cf9a33,2026-03-20T07:54:07.428688,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428689,9999-12-31T00:00:00
RC-030099,CU-020649,EQ-014799,BR-01089,2025-06-10,2025-07-09,29,148.04,444.12,1332.36,1776.48,COMPLETED,15522 Parker Street Apt. 465,Boston,MA,42.356988,-71.056956,PO-112643,Michael Mcconnell,UR_RENTAL_CONTRACTS,8df7b6b717b52602fed07afb77dcc864a10e38c89b68ade92f3b1b1c99b983ae,2026-03-20T07:54:07.428793,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428793,9999-12-31T00:00:00
RC-030100,CU-020749,EQ-012649,BR-01057,2025-06-01,2025-06-04,3,275.67,827.01,2481.03,827.01,COMPLETED,735 Nicolas Garden Apt. 022,Detroit,MI,42.245985,-83.036246,PO-291823,Julie Martinez,UR_RENTAL_CONTRACTS,2ac4702c2217a9f45a8997630c5fba7cf34c1934a23db12bae277513c9095e20,2026-03-20T07:54:07.428888,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428889,9999-12-31T00:00:00
RC-030101,CU-020245,EQ-013789,BR-01014,2024-08-22,2024-08-23,1,210.41,631.23,1893.69,210.41,COMPLETED,002 Julie Rapid,Minneapolis,MN,44.88534,-93.26946,PO-602122,Amanda Hubbard,UR_RENTAL_CONTRACTS,de7b1717818a6a48f1754100b702f5697407529a4ce03a06e3545ed783b33de7,2026-03-20T07:54:07.428974,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.428975,9999-12-31T00:00:00
RC-030102,CU-020362,EQ-010490,BR-01060,2025-04-13,2025-09-25,165,126.16,378.48,1135.44,5677.2,COMPLETED,555 Cohen Gateway Suite 328,Tulsa,OK,36.165693,-95.990959,PO-739033,Stephen Jones,UR_RENTAL_CONTRACTS,db44d7512a3ecd1bc3cd98423ebe691679b6b60946f7748751687e7c2ea133bf,2026-03-20T07:54:07.429078,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.429079,9999-12-31T00:00:00
RC-030103,CU-020734,EQ-010890,BR-01015,2024-06-20,2024-10-02,104,392.14,1176.42,3529.26,10587.78,COMPLETED,366 Hanson Gateway,Minneapolis,MN,44.935708,-93.294263,PO-790621,Jose Smith,UR_RENTAL_CONTRACTS,1651a0295bc0575414235790c0f44c0018f8b91ccc8fdf9d98393fad22bcaa8b,2026-03-20T07:54:07.429177,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.429178,9999-12-31T00:00:00
RC-030104,CU-020590,EQ-013730,BR-01037,2024-10-03,2025-03-28,176,279.08,837.24,2511.72,12558.6,COMPLETED,29758 Sherman Meadow Apt. 713,Las Vegas,NV,36.177759,-115.068607,PO-922428,Mario Green,UR_RENTAL_CONTRACTS,c02ff85bdc577a484c2f23fe22ed062f6337c44c0fa316f26f5f8621d3237b50,2026-03-20T07:54:07.429279,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.429280,9999-12-31T00:00:00
RC-030105,CU-020145,EQ-010333,BR-01085,2024-10-23,2025-01-11,80,452.98,1358.94,4076.82,8153.64,COMPLETED,9890 Noah Via Apt. 947,Atlanta,GA,33.666735,-84.423603,PO-213735,Valerie Velasquez,UR_RENTAL_CONTRACTS,57702ce48ba2ebeafee2719db63f495ae56f411c4a9c89d527914e6fb40cf3c9,2026-03-20T07:54:07.429390,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.429391,9999-12-31T00:00:00
RC-030106,CU-020125,EQ-014802,BR-01019,2024-07-04,2024-07-26,22,1328.32,3984.96,11954.88,11954.88,COMPLETED,6588 Thompson Grove Suite 463,Columbus,OH,39.928593,-82.974824,PO-807173,Nicholas Sutton,UR_RENTAL_CONTRACTS,99af01a5b6dd2513ac1abfc4d0a7c14db7b4f3adf1f45ffe4376707ee5980ff7,2026-03-20T07:54:07.429497,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.429498,9999-12-31T00:00:00
RC-030107,CU-020268,EQ-013668,BR-01087,2025-10-22,2025-10-23,1,177.46,532.38,1597.14,177.46,COMPLETED,274 Gina Views,Philadelphia,PA,39.914422,-75.122138,PO-542664,Jose Jennings,UR_RENTAL_CONTRACTS,fe17e19a46e7215ae2d6062ee76e70cc47b65194e8f438b3ac1b6aa18e80de47,2026-03-20T07:54:07.429669,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.429671,9999-12-31T00:00:00
RC-030108,CU-020994,EQ-011360,BR-01005,2024-07-01,2024-07-08,7,529.41,1588.23,4764.69,3705.87,COMPLETED,15128 Miller Lights,Austin,TX,30.190445,-97.77583,PO-361314,Amanda Roberts,UR_RENTAL_CONTRACTS,14a2d7220fdc3a78b459b8917ce3beb05de4be6c13eb339406416329cd786498,2026-03-20T07:54:07.429820,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.429822,9999-12-31T00:00:00
RC-030109,CU-020163,EQ-011217,BR-01080,2024-06-06,2024-06-08,2,686.48,2059.44,6178.32,1372.96,COMPLETED,523 Smith Trafficway Suite 775,Denver,CO,39.692005,-105.027278,PO-882145,Anthony Williams,UR_RENTAL_CONTRACTS,824f8cd6d555fd30f345aef9ab741eae4f9b85832d83c54ffcdc69320949b607,2026-03-20T07:54:07.429954,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.429956,9999-12-31T00:00:00
RC-030110,CU-020676,EQ-010557,BR-01020,2024-07-25,2024-08-31,37,343.19,1029.57,3088.71,3088.71,COMPLETED,73478 Allen Meadow Suite 484,El Paso,TX,31.781581,-106.452641,PO-890228,Zachary Robinson,UR_RENTAL_CONTRACTS,0d31ba9407aab55c772ad1433e9ef47b4ca0db099167fa70226fe40dfb685fe2,2026-03-20T07:54:07.430077,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.430078,9999-12-31T00:00:00
RC-030111,CU-020397,EQ-014765,BR-01050,2025-10-07,2025-10-11,4,202.39,607.17,1821.51,809.56,COMPLETED,33854 Sean Mews,St. Louis,MO,38.592702,-90.185136,PO-793129,Karen Brown,UR_RENTAL_CONTRACTS,269006eb52684d44c25b6f6cd6b8fe28596f00b5919b0e2b470201cb61826c7c,2026-03-20T07:54:07.430189,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.430190,9999-12-31T00:00:00
RC-030112,CU-020428,EQ-012096,BR-01011,2024-12-03,2024-12-16,13,581.45,1744.35,5233.05,1744.35,COMPLETED,219 Mcclure Harbors Suite 996,Detroit,MI,42.416798,-83.02255,PO-466260,Brenda Harris,UR_RENTAL_CONTRACTS,74ea1da45ed5be460f610aee6e7f19162c36d124e1a946c6e278724107a773ee,2026-03-20T07:54:07.430311,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.430312,9999-12-31T00:00:00
RC-030113,CU-020890,EQ-011635,BR-01039,2026-01-14,2026-01-21,7,1094.25,3282.75,9848.25,7659.75,COMPLETED,55889 Jill Extension,Tulsa,OK,36.166613,-95.929519,PO-963594,Alisha Stephens,UR_RENTAL_CONTRACTS,dfb5db6b0c95bc37821bfe8e1cee8d60e5aabe76012c1c50a3dbe40293de1793,2026-03-20T07:54:07.430419,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.430420,9999-12-31T00:00:00
RC-030114,CU-020052,EQ-011737,BR-01068,2024-09-30,2024-10-24,24,137.64,412.92,1238.76,1238.76,COMPLETED,7067 Stephen Village,Las Vegas,NV,36.199816,-115.156949,PO-987896,Megan Kaufman,UR_RENTAL_CONTRACTS,a45b8a78ca3b8afc3e4f3301f7471219e3e9aff7f66a12661770c5d1553f0cef,2026-03-20T07:54:07.430505,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.430506,9999-12-31T00:00:00
