CUSTOMER_ID,COMPANY_NAME,CONTACT_FIRST_NAME,CONTACT_LAST_NAME,EMAIL,PHONE,ADDRESS,CITY,STATE,ZIP_CODE,LATITUDE,LONGITUDE,CUSTOMER_TYPE,CREDIT_RATING,ACCOUNT_STATUS,CREDIT_LIMIT,YTD_REVENUE,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
CU-020059,Jacksonville Water District,Nicole,Holder,jessica86@mendoza-patterson.net,+1-262-537-6008x84474,819 Ashley Overpass Suite 992,Jacksonville,FL,11740,30.270264,-81.580334,GOVERNMENT,A,ACTIVE,250648.52,424654.6,UR_CUSTOMERS,24bc1e69240f364bfc66fa79f12e87476f6ccc9531ed0feaa3228c182f10ca9c,2026-03-20T07:54:07.152267,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.152268,9999-12-31T00:00:00
CU-020060,Kim Petroleum,Bradley,Powell,philliphayden@anderson.com,884-786-4708x213,2202 Whitney Flats Suite 205,Baltimore,MD,43604,39.237639,-76.535808,OIL_AND_GAS,A,ACTIVE,172230.0,189884.11,UR_CUSTOMERS,8b38a6563840a67f730c020eaa26eacdfa84ae17f046a4484e9c2e3b6076c4e7,2026-03-20T07:54:07.152527,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.152527,9999-12-31T00:00:00
CU-020061,Johns and Sons,Aaron,Smith,swright@klein.com,+1-200-288-9911x416,9232 Harris Motorway,Atlanta,GA,97777,33.682137,-84.345755,MINING,C,ACTIVE,19211.5,173139.51,UR_CUSTOMERS,ce04dc5b2f72407222445999ab96f1729b533c4d24b6d899d986c17146be28e0,2026-03-20T07:54:07.152759,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.152760,9999-12-31T00:00:00
CU-020062,Decker Engineering,Emily,Landry,nsingh@price.com,681-586-7463x0009,1137 Sarah Pike,Denver,CO,11663,39.719758,-104.994143,CONSTRUCTION,B,ACTIVE,154178.29,331097.59,UR_CUSTOMERS,c35665bea1d391d6706320d47f6d59ae89048c37b7d5ea335feabd021cd6dfad,2026-03-20T07:54:07.152931,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.152932,9999-12-31T00:00:00
CU-020063,Davis-Munoz,Debbie,Benson,walter94@kaufman.com,+1-601-653-5346x60756,6720 Brian Dam Suite 028,Atlanta,GA,12507,33.754625,-84.31921,RESIDENTIAL,C,ACTIVE,11667.7,174098.88,UR_CUSTOMERS,8670268a8ff84ef43fbc281ce87d43b61d9b46d7c255a50c9bbd112e990e0bbb,2026-03-20T07:54:07.153122,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.153123,9999-12-31T00:00:00
CU-020064,"Hunter, Knapp and Delgado",William,Carlson,tammy26@johnson.net,874-652-7353,57004 Erik Court,Denver,CO,73903,39.802323,-104.93628,INDUSTRIAL,B,ACTIVE,62367.99,471269.65,UR_CUSTOMERS,4e163caf1bfa0cd73356c4d635360a25566b1c4cd93f4d2e85616cfcf0b49084,2026-03-20T07:54:07.153335,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.153336,9999-12-31T00:00:00
CU-020065,New York City of,Stephanie,Arnold,daniel16@fuller.com,(290)646-1007x923,0012 Alexandra Mount Apt. 012,New York,NY,26781,40.638097,-73.932587,GOVERNMENT,C,ACTIVE,15527.5,178152.11,UR_CUSTOMERS,9e1c36f07f78ac8e531b4809dc50475ed2336595e5f66abd20f65f1b626448e4,2026-03-20T07:54:07.153473,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.153473,9999-12-31T00:00:00
CU-020066,Bradley Ltd,Ronald,Bell,anthonyconway@espinoza.biz,001-853-244-6042x27634,153 Michael Stravenue,Los Angeles,CA,97955,34.094597,-118.253538,RESIDENTIAL,A,ACTIVE,447595.52,248183.57,UR_CUSTOMERS,f70314ecbf205b19291d10104be93e5e06762ad5d25ae8c335cd72905e676b43,2026-03-20T07:54:07.153726,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.153726,9999-12-31T00:00:00
CU-020067,Lindsey Contracting,Tonya,Maynard,travis24@bailey.com,868.822.5127x2670,6224 Stephanie Road Suite 687,Nashville,TN,67431,36.1644,-86.713782,INFRASTRUCTURE,A,ACTIVE,379788.97,480543.2,UR_CUSTOMERS,55c8c433cc5202154fbc6fcab9e521a904216f1666c505bfeb8fb0e428c54aeb,2026-03-20T07:54:07.153907,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.153907,9999-12-31T00:00:00
CU-020068,Seattle County,Melissa,Adams,thomas12@brown.biz,584-789-7422,40466 Stacey Drive Apt. 564,Seattle,WA,79747,47.676482,-122.321384,GOVERNMENT,A,ACTIVE,332393.27,304200.54,UR_CUSTOMERS,d233504bdebb8ad414cd9fab4100e8f1e04dbd0c35ed5958fe5e4e9d3be618b3,2026-03-20T07:54:07.154095,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.154096,9999-12-31T00:00:00
CU-020069,Rodgers Builders,Michael,Kelly,andreross@hill.com,997-538-8182,634 Matthew Radial,Nashville,TN,38184,36.111206,-86.721534,INFRASTRUCTURE,A,ACTIVE,442784.01,18551.77,UR_CUSTOMERS,eed02f823147e59942f79e24fd8f9409d2dc1fac41eff0793db58922b03d90ea,2026-03-20T07:54:07.154330,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.154331,9999-12-31T00:00:00
CU-020070,Mason Energy,Michelle,Drake,ricejoshua@herrera-kaiser.biz,605-311-0212x543,01604 Smith Garden,San Antonio,TX,65600,29.435884,-98.545316,OIL_AND_GAS,C,ACTIVE,14741.25,297514.21,UR_CUSTOMERS,5f1dff39929d93467ed533e47da757cf53c14cb5764356ffd5449c60c7cf5521,2026-03-20T07:54:07.154570,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.154571,9999-12-31T00:00:00
CU-020071,Houston Parks Dept,Douglas,Reeves,dbrown@martin.com,397-689-9901,34713 Karen Parks,Houston,TX,98482,29.768679,-95.330008,GOVERNMENT,B,ACTIVE,102271.0,440772.33,UR_CUSTOMERS,7a5f21ca6c35ff3dcdf9cb8cad037d400c2d6febf5c546b249865d005b438a36,2026-03-20T07:54:07.154731,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.154732,9999-12-31T00:00:00
CU-020072,Lawrence Group,Kathleen,Peters,normandaniel@todd.com,+1-390-584-1947x85501,3582 Andrew Expressway Suite 807,Sacramento,CA,18536,38.529844,-121.562501,INDUSTRIAL,A,ACTIVE,293058.46,143272.01,UR_CUSTOMERS,febb15106c7a1ef8c75ee2b6d447c662eed8ad172878c26bbf438aa2f7e5da30,2026-03-20T07:54:07.155003,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.155004,9999-12-31T00:00:00
CU-020073,Chan Contracting,Carol,Brown,taylordougherty@simmons.net,697-922-3996,83753 Seth Manor Apt. 024,Houston,TX,72201,29.708381,-95.365453,CONSTRUCTION,A,ACTIVE,265564.39,404868.43,UR_CUSTOMERS,83d6492eef507f154a01348bf129a8cfca99851e7d46db04b76d404d2e57d982,2026-03-20T07:54:07.155210,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.155211,9999-12-31T00:00:00
CU-020074,Nunez Ltd,Ana,Mueller,gcamacho@smith.com,+1-843-723-6221x69069,6706 Fleming Knolls Apt. 691,Tulsa,OK,32732,36.153108,-96.055044,EVENTS,A,ACTIVE,484548.54,360646.74,UR_CUSTOMERS,0c0c94ad19519c06a0656c3fe133c7fe8b2b8f18b1fcc797b95d02384acafc17,2026-03-20T07:54:07.155392,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.155392,9999-12-31T00:00:00
CU-020075,"Atkinson, Rocha and Diaz",Kaitlyn,Rich,christopherbrown@roberson.com,(510)370-3350x8424,248 Gordon Forges,Tulsa,OK,03592,36.116422,-95.927806,RESIDENTIAL,A,INACTIVE,376381.65,182199.43,UR_CUSTOMERS,359c8ea78b4ff2724b6f4c69a29c0a32e09698899e81e57849415bf65379c71a,2026-03-20T07:54:07.155669,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.155670,9999-12-31T00:00:00
CU-020076,Turner Inc,Joanna,Burke,cervantesleslie@williams.com,567-758-6463,8110 Smith Crest,Pittsburgh,PA,36694,40.451594,-80.016053,RESIDENTIAL,B,ACTIVE,121726.59,248785.4,UR_CUSTOMERS,c439051bd2ea4a1dacf5d6123caa5d2c24d4480c33313ec0b6e3c1d981dad5da,2026-03-20T07:54:07.155890,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.155891,9999-12-31T00:00:00
CU-020077,Fisher-Mack,Eric,Wagner,hfoley@kennedy-arnold.com,001-912-381-7751x2395,4260 Martin Street Suite 024,Nashville,TN,38868,36.201523,-86.836459,MINING,C,ACTIVE,33560.4,218079.0,UR_CUSTOMERS,38ae2bba113c050cf3937ba90599fa348743953235e3be47cee6c00471b4f1e2,2026-03-20T07:54:07.156147,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.156148,9999-12-31T00:00:00
CU-020078,Chang-Kirby,Mitchell,Ramirez,cmcdonald@brown-garcia.info,508.971.5647,17543 Kimberly Mills,Salt Lake City,UT,39364,40.81025,-111.959487,EVENTS,C,INACTIVE,84855.54,365607.16,UR_CUSTOMERS,293106b775c743b38edce76a7760caf68ea10bb0ac5fbbb3222f4a3efb4744be,2026-03-20T07:54:07.156383,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.156383,9999-12-31T00:00:00
CU-020079,Pittman PLC,Melanie,Thornton,patrickmartin@cook.net,(227)928-8407x6642,327 Michele Squares Apt. 538,Miami,FL,53046,25.718165,-80.263609,INDUSTRIAL,B,ACTIVE,158596.3,194542.42,UR_CUSTOMERS,06ec8f64f3d3d2e7ffca2ff4d4c15e9bec1dfb6d1331d8b0a11f25628517d768,2026-03-20T07:54:07.156585,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.156586,9999-12-31T00:00:00
CU-020080,Alvarez Pipeline,Heather,Howard,jefferyrice@gordon.com,288-769-3205x534,892 Gonzalez Manor,Baltimore,MD,97783,39.290007,-76.668029,OIL_AND_GAS,A,ACTIVE,131704.38,393954.2,UR_CUSTOMERS,5d8f519344eb37fa9680893f2d762331c76e5c4379f2579c59bbdfd77b796a46,2026-03-20T07:54:07.156860,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.156861,9999-12-31T00:00:00
CU-020081,Miller Construction,Rebecca,Carlson,qpatterson@edwards.com,(270)578-9775x54261,27362 Chandler Falls Apt. 222,Austin,TX,63696,30.220236,-97.735164,INFRASTRUCTURE,A,ACTIVE,107477.14,393532.49,UR_CUSTOMERS,d5560c271f1723b7f3e22ce6dfcf0e6b070b8c2963e490168a7985117ab42c42,2026-03-20T07:54:07.157050,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.157050,9999-12-31T00:00:00
CU-020082,Rodriguez Inc,Mary,Greer,hsimmons@rodriguez-martin.com,(598)251-4486,16903 Jacob Falls Suite 980,Sacramento,CA,13038,38.537819,-121.554863,INDUSTRIAL,B,ACTIVE,130387.14,416777.18,UR_CUSTOMERS,b710f8776dde528f9052290bf0436b5f9b5faaf8ad87ff8b4a2b53b0071da402,2026-03-20T07:54:07.157270,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.157270,9999-12-31T00:00:00
CU-020083,Lopez-Sanders,Tyler,Jones,epayne@marshall-eaton.com,616.537.0500,67244 Lane Walk,Detroit,MI,15329,42.379587,-83.086134,INDUSTRIAL,C,ACTIVE,16167.08,441191.96,UR_CUSTOMERS,86e01b7e096e3520bec5f73d3cfc5c5a18dbf10cf1d5ea601a66be94b8a50ccf,2026-03-20T07:54:07.157518,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.157518,9999-12-31T00:00:00
CU-020084,Roy Builders,Scott,Hart,phamilton@smith.biz,001-554-402-5998x51939,272 Ernest Ports Apt. 635,San Diego,CA,85988,32.767227,-117.228352,INFRASTRUCTURE,A,ACTIVE,157067.87,272777.27,UR_CUSTOMERS,4f21946df19265199318509c6175fb21ad316824a8271fe6821b4442f0616c35,2026-03-20T07:54:07.157765,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.157766,9999-12-31T00:00:00
CU-020085,Williams Engineering,Theresa,Hart,bbrown@barnes.com,228.945.3974x995,864 Robert Park,Los Angeles,CA,48130,34.04601,-118.290039,INFRASTRUCTURE,B,INACTIVE,162228.69,154811.31,UR_CUSTOMERS,27e8dea435043619d1faa1fa7a2768c298f5957b274ac7410a9665541c1da181,2026-03-20T07:54:07.158000,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.158001,9999-12-31T00:00:00
CU-020086,Mathis-Smith,Bradley,Smith,cunninghammegan@larson.com,001-415-443-9044x89093,33202 Michael Canyon Apt. 555,Richmond,VA,08283,37.524559,-77.372553,EVENTS,B,ACTIVE,51032.0,371911.85,UR_CUSTOMERS,ccc19cd77d0a7c67d5db0d93c60fc3b8f38dfe064b87d80c27b7791557566344,2026-03-20T07:54:07.158238,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.158239,9999-12-31T00:00:00
CU-020087,Montgomery Ltd,Jeremy,Morgan,laura03@carpenter-li.net,439-233-3243x6296,9831 Marie Turnpike,Los Angeles,CA,35820,34.017275,-118.208816,MINING,B,INACTIVE,160569.92,305128.89,UR_CUSTOMERS,b1036c9c2c2f70c233b399b5cbeeaa5c9248348695df0c6019f3338c81455058,2026-03-20T07:54:07.158448,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.158448,9999-12-31T00:00:00
CU-020088,Davis-Hobbs,Brian,Deleon,nedwards@mendez.com,863.417.7495x4210,193 Peterson Underpass Apt. 922,El Paso,TX,52343,31.705769,-106.525662,EVENTS,C,SUSPENDED,62828.01,493652.44,UR_CUSTOMERS,18e5dc4074b3cb27ea63591549fb34394810d5771f82872ff8760a92264747b0,2026-03-20T07:54:07.158726,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.158727,9999-12-31T00:00:00
CU-020089,Jones-Perez,Timothy,Hall,banderson@wells-hernandez.net,+1-264-461-2096x1730,2403 Janet Circles Suite 355,Raleigh,NC,01802,35.748936,-78.707304,EVENTS,B,ACTIVE,157256.19,315412.45,UR_CUSTOMERS,07fe54a6c3e553e95ed63662b0a28f3a2972cbda904546630c7b8652a84ae3df,2026-03-20T07:54:07.158968,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.158969,9999-12-31T00:00:00
CU-020090,Detroit Parks Dept,Louis,Nelson,craigbowman@young-skinner.net,479.372.4792x542,458 Brittany Street,Detroit,MI,01474,42.305019,-83.01402,GOVERNMENT,B,ACTIVE,103796.3,144192.15,UR_CUSTOMERS,5233c7e329f7ded62c0dbc0e90c1cb4c536d9e3a0bfbaed0f1f0b2b79908e501,2026-03-20T07:54:07.159171,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.159172,9999-12-31T00:00:00
CU-020091,Ingram-Webb,Blake,Vasquez,mgallegos@gilmore.org,001-786-951-5902,4085 Moss Pines Apt. 825,Tampa,FL,92182,27.911482,-82.509167,RESIDENTIAL,A,ACTIVE,361031.0,477182.46,UR_CUSTOMERS,d45326e36c845d46fe6389c398007f8ad5c8c2e9a6e9b6a2ec2430bbb8770125,2026-03-20T07:54:07.159398,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.159399,9999-12-31T00:00:00
CU-020092,Page-Woods,Richard,Jackson,raymond29@cox.com,001-451-796-2822x2501,47286 Brianna Glen Apt. 012,St. Louis,MO,21803,38.630998,-90.255043,INDUSTRIAL,A,ACTIVE,277490.06,498333.08,UR_CUSTOMERS,d04dfa3b0596044f85f5c8d1eb3a40cdd8b308ab4194684d3f1f33f450c08c5d,2026-03-20T07:54:07.159609,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.159610,9999-12-31T00:00:00
CU-020093,Weeks Inc,Karl,Berry,frenchcatherine@butler.com,(866)504-5095,74003 Brendan Trace,Seattle,WA,11563,47.578217,-122.399269,MINING,A,ACTIVE,352399.16,394140.01,UR_CUSTOMERS,94df0131a0edfb7cbe535c9c19b15d37f049e149b7065059449931b610070f9f,2026-03-20T07:54:07.159877,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.159877,9999-12-31T00:00:00
CU-020094,Andrews Drilling,John,Hines,dennisevans@davis-herring.com,(800)360-8277x0564,76264 Jeanne Station Suite 009,San Diego,CA,43173,32.699203,-117.239321,OIL_AND_GAS,B,ACTIVE,152068.74,413073.81,UR_CUSTOMERS,e750ef40359b6d7ff467ec267dfe8c7cb6b9e0c911dd0335a75d71f6fede76b3,2026-03-20T07:54:07.160111,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.160112,9999-12-31T00:00:00
CU-020095,St. Louis School District,Jeremy,Thompson,rodney76@thomas.com,(610)694-4164x23165,372 Harrison Loaf,St. Louis,MO,69098,38.702727,-90.226505,GOVERNMENT,C,INACTIVE,78270.17,275766.85,UR_CUSTOMERS,b13829316dfcbf8397731ce67e01ec20860435d85b7001735a68b96c161ea56d,2026-03-20T07:54:07.160325,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.160326,9999-12-31T00:00:00
CU-020096,Cox Petroleum,Stephanie,Shannon,hendersonheather@munoz-white.com,961-575-5188x701,2024 Sean Grove,Tulsa,OK,35539,36.094701,-95.997348,OIL_AND_GAS,B,ACTIVE,176552.14,60425.25,UR_CUSTOMERS,8d35d56c3d0180f3e5155e402199f00fe8fb804e0eba804c78c4d56a2b984503,2026-03-20T07:54:07.160552,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.160552,9999-12-31T00:00:00
CU-020097,Miller Petroleum,Tyler,Robinson,ross53@holloway.com,(254)685-3626,38641 Tiffany Alley Suite 385,Atlanta,GA,82528,33.76621,-84.376936,OIL_AND_GAS,A,ACTIVE,202179.77,499137.09,UR_CUSTOMERS,5a20c0dc68845cf153407879d409de37ac908c90991bef6713092dd7ec51b30f,2026-03-20T07:54:07.160789,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.160790,9999-12-31T00:00:00
CU-020098,Olson-Acevedo,Greg,Myers,jimmy99@conley.org,001-937-681-4604x76143,70661 Bridges Walks Suite 646,Austin,TX,61758,30.276768,-97.808882,RESIDENTIAL,A,SUSPENDED,453555.1,349440.32,UR_CUSTOMERS,e3b31bd00807b8cf30a95fcf1e56a424eb5e0a849424ff16253d480a5fa2c3e9,2026-03-20T07:54:07.161004,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.161004,9999-12-31T00:00:00
CU-020099,Anderson Drilling,Natalie,Fischer,ztran@richardson.com,658.799.0027x72910,786 Kelly Freeway,Hartford,CT,48124,41.799928,-72.750377,OIL_AND_GAS,B,ACTIVE,90636.8,142682.53,UR_CUSTOMERS,dcaa0a1a9ae8a62020c71648456e95b151a71a8ff5fef78e618556e64892ccd7,2026-03-20T07:54:07.161190,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.161191,9999-12-31T00:00:00
CU-020100,Jenkins Drilling,Nicole,Johnson,perezjohn@melendez-vargas.com,306.477.3067,266 Pruitt Row,Atlanta,GA,37359,33.80858,-84.429801,OIL_AND_GAS,C,ACTIVE,72524.22,215755.94,UR_CUSTOMERS,ad6dc0afe8003a45ec78e4107fa79d0b3113415dcd8b126cc7604e39eceda47f,2026-03-20T07:54:07.161434,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.161434,9999-12-31T00:00:00
CU-020101,Mendez PLC,Shannon,Holland,gmurphy@lowe-stokes.com,(273)796-3428x9876,49221 Brown Rue Suite 186,New York,NY,89996,40.676268,-74.003185,INDUSTRIAL,B,SUSPENDED,199858.58,86154.3,UR_CUSTOMERS,0b0499693213676b54ab7b8a3c9206906d90c2e8d9ab16c304ff9de7a6111b94,2026-03-20T07:54:07.161665,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.161666,9999-12-31T00:00:00
CU-020102,Cummings Contracting,Anthony,Myers,maryfarmer@hines-lane.com,439.892.8919x8271,37170 Short Inlet Suite 269,Kansas City,MO,38765,39.154628,-94.511022,INFRASTRUCTURE,C,ACTIVE,29620.86,194448.38,UR_CUSTOMERS,940d878fe3987d3ba7abbd8ed3538cce76a8212fc3c28d8b7df23aac3eddf197,2026-03-20T07:54:07.161911,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.161912,9999-12-31T00:00:00
CU-020103,Johnson Ltd,Heather,Nichols,teresamiller@rosario.org,001-401-345-9967x069,730 Green Rest Apt. 438,Indianapolis,IN,67692,39.798406,-86.234185,MINING,D,ACTIVE,12053.99,173390.04,UR_CUSTOMERS,6bf1162873278943d7a72848c5d4230423a9ecd6210ff1ad614601c21f327352,2026-03-20T07:54:07.162186,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.162188,9999-12-31T00:00:00
CU-020104,"Parsons, Hopkins and Sanchez",Brian,Thomas,owensamber@ruiz-dalton.com,(464)331-5890x1649,37017 Sharon Drives Suite 407,Salt Lake City,UT,06782,40.79694,-111.81681,EVENTS,A,ACTIVE,340986.92,449640.35,UR_CUSTOMERS,1cf3687bb0f427d633fdeda7d6583a1a5454416e7f6b06ac90c479bf282deee1,2026-03-20T07:54:07.162502,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.162503,9999-12-31T00:00:00
CU-020105,Johnson Ltd,Amber,Holmes,gibsonrichard@martin.com,985-600-7288x9592,68069 Jennifer Lights,Dallas,TX,14942,32.732929,-96.732472,INDUSTRIAL,A,INACTIVE,397126.55,189492.15,UR_CUSTOMERS,a60fcb1632ee4f3c3fba0269e07992511e9f9f12da4239c13437913a687e5773,2026-03-20T07:54:07.162786,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.162787,9999-12-31T00:00:00
CU-020106,Marsh Group,Philip,Smith,morenomary@weber.com,+1-726-934-4435x9624,20424 Diane Landing,Columbus,OH,28674,39.910544,-83.012353,RESIDENTIAL,A,ACTIVE,242387.38,212124.71,UR_CUSTOMERS,1875fe16b059f9288c6aefce6f18c9cf127b3916f0fd7e2fe559d72e665e0133,2026-03-20T07:54:07.163054,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.163054,9999-12-31T00:00:00
CU-020107,Carlson-Richards,Sheila,Moore,stephenwright@arnold.org,760.439.6702x436,55364 Holly Via Suite 540,San Francisco,CA,32360,37.726122,-122.3508,EVENTS,B,ACTIVE,121035.15,399358.62,UR_CUSTOMERS,c5cfabede06d0f7a1dc95af7a31449aa7dfb1ef114891be63d169d556506d5f4,2026-03-20T07:54:07.163313,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.163314,9999-12-31T00:00:00
CU-020108,Pittsburgh City of,Morgan,Wilcox,mary88@wilson.org,873.285.4662x323,7998 Campbell Cliffs Apt. 594,Pittsburgh,PA,74811,40.520143,-79.938916,GOVERNMENT,D,ACTIVE,15975.35,140131.07,UR_CUSTOMERS,0ff04fe7c9d1bb303e44e12c1c60e7b9d820e138b0d3cc79ec31272888ab57f5,2026-03-20T07:54:07.163493,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.163494,9999-12-31T00:00:00
CU-020109,Faulkner-Wyatt,Elizabeth,Thompson,beanjacob@hughes.org,(806)466-1799,6999 Brianna Street,El Paso,TX,79563,31.797797,-106.496925,INDUSTRIAL,C,ACTIVE,93627.13,182890.99,UR_CUSTOMERS,9e820a0752c758da779ebc071bdfd6a9c75cc97438841df6d2693a255f95ccfe,2026-03-20T07:54:07.163804,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.163805,9999-12-31T00:00:00
CU-020110,Moody Engineering,Jessica,Wright,karen76@robertson.com,(560)341-3482x084,98391 Vickie Lodge Apt. 001,Jacksonville,FL,38458,30.391954,-81.584602,INFRASTRUCTURE,A,ACTIVE,474205.12,203712.82,UR_CUSTOMERS,6608cd876053ef34faf358fc5bc172121c0f00fbb3dfc8651f92687c401e8414,2026-03-20T07:54:07.164035,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.164036,9999-12-31T00:00:00
CU-020111,Dallas Water District,Kenneth,Pearson,jspears@ramsey.com,001-930-749-1341x0389,872 Brittany Plains,Dallas,TX,57488,32.759589,-96.724148,GOVERNMENT,A,ACTIVE,219931.67,173333.11,UR_CUSTOMERS,0d4a9921ae2d63bd699c3ad60522b304a83bacfe7fb9c29ff938b235daede393,2026-03-20T07:54:07.164249,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.164250,9999-12-31T00:00:00
CU-020112,"Murphy, Powers and Phillips",Julia,Estrada,kennethsmith@montes.com,353.609.7669,98056 Natasha Corner Suite 530,Tampa,FL,59295,27.963699,-82.536329,EVENTS,A,ACTIVE,321326.71,41353.7,UR_CUSTOMERS,9278cafd79fccdef0b940a29eea4dc30ca7fd308e9a19aed254c80222514e901,2026-03-20T07:54:07.164571,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.164571,9999-12-31T00:00:00
CU-020113,"Ortiz, Garcia and Fox",Ashley,Spence,katherinepearson@may.com,734-874-1253x1379,07773 Charles Keys,Portland,OR,08641,45.539628,-122.668065,MINING,A,ACTIVE,391542.0,460512.81,UR_CUSTOMERS,b269824ac15183b18438fc43d98405dbf4e540ebb26f40962bff07720220e22c,2026-03-20T07:54:07.164894,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.164894,9999-12-31T00:00:00
CU-020114,Perez Contracting,Christopher,Johnston,tammythomas@whitaker-garner.org,+1-419-638-7337x034,7489 Kimberly Park Suite 078,Philadelphia,PA,55024,39.97294,-75.190569,CONSTRUCTION,D,INACTIVE,8287.57,105457.38,UR_CUSTOMERS,13184591b4bd9ba918d436312a86d922168fca88d99a96e3643a51117e7299d3,2026-03-20T07:54:07.165132,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.165133,9999-12-31T00:00:00
CU-020115,Schroeder LLC,Valerie,Leblanc,holtthomas@jones-sherman.com,708.851.7328x9514,0918 Hicks Key,Phoenix,AZ,45893,33.376028,-112.066788,INDUSTRIAL,B,ACTIVE,137236.16,442708.48,UR_CUSTOMERS,21c7822ee8b639b81f2cc61666cea1acc381e95e16bc0a3c28cb6be88360ee81,2026-03-20T07:54:07.165385,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.165386,9999-12-31T00:00:00
CU-020116,Stephens Drilling,Christian,Doyle,morrismary@nelson-owen.biz,+1-553-291-6077x00409,4184 Virginia Gateway Apt. 218,Chicago,IL,03664,41.908541,-87.614979,OIL_AND_GAS,D,INACTIVE,5641.49,482915.89,UR_CUSTOMERS,d09704922b195279cec91704715928eeef81a5de37b238e36cf1a700e1a4e338,2026-03-20T07:54:07.165639,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.165640,9999-12-31T00:00:00
CU-020117,"Clark, Reyes and Mack",Katie,Rodgers,allennathan@spencer.com,+1-878-580-2652x95164,356 James Field,Hartford,CT,79786,41.693226,-72.650348,EVENTS,C,INACTIVE,31718.15,22730.67,UR_CUSTOMERS,6a4775f406f8d02fc5fba9210e2aef4b63854b46dab5d72f5cd758359d3c03a4,2026-03-20T07:54:07.165957,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.165958,9999-12-31T00:00:00
CU-020118,Evans-Horn,Wesley,Hunter,gillmary@williams-cortez.org,+1-370-692-0199,13266 Cole Plain,Atlanta,GA,36634,33.717319,-84.394403,EVENTS,C,ACTIVE,44903.73,95359.85,UR_CUSTOMERS,635a995856a5743d3ae80e72354f8ed753e592be5a7bf11ba9f3d94f73d1ee5b,2026-03-20T07:54:07.166219,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.166219,9999-12-31T00:00:00
